id,text,category
7715,평양 일 발 조선중앙통신 조국 통일 범 민족 련 합 범민련 독립 국가 협동체 본부 주체 조선 첫 수소탄 시험 완전 성공 축하 성명 발표 성명 첫 수소탄 시험 대 성공 공화국 수소탄 보유 핵보유국 전렬 당당히 올라서 였 으며 민족 존엄 위상 최상 경지 더욱 찬연 히 빛 뿌리 였 격찬 이번 공화국 단행 수소탄 시험 미국 추종 세력 날 가증 핵위협 공갈 로부터 나라 자주 권 민족 생존 권 철저히 수호 조선반도 평화 안전 믿 음직 담보 자위 조치 라고 강조 공화국 정의 수소탄 소유 데 누구 시비 지적 범민련 독립 국가 협동체 본부 미국 핵전쟁 위협 으로부터 민족 존엄 지키 겨레 안녕 수호 수소탄 시험 단행 공화국 조치 전폭 지지 ᆫ다고 성명 밝히 끝,shield
329,조선통신 도꾜 조선중앙통신사 핵전쟁 미치광이 해괴 광대 극 제목 다음 내용 로 평 발표 최근 미국 핵선제공격 문제 놓 상전 주구 사이 해괴 광대 놀음 벌어지 세계 최대 핵보유국 핵범죄 국가 미국 돌연 핵선제 불 사용 떠들 는가 남조선 괴뢰 상전 바지 가랭이 잡 그것 철회 달 라고 애걸복걸 이것 이야말로 평화 안정 바라 민족 전 세계 인류 또 하나 대기 극 용납 못 도전 행위 공인 바 같이 미국 핵무기 패권 전략 실현 기본 무기 핵선제공격 자기 변하 ᆷ 침략 교리 삼 전쟁 국가 인류 머리 우 에 최초 핵재난 들씌우 핵전범 국 다 저 지배 전략 실현 저 차 세계 대전 말기 일본 인민 머리우 꺼리 끼 ᆷ 없이 핵폭탄 투하 미국 지나 조선 전쟁 시기 민족 핵무기 사용 계획 세우 실행 미치 날뛰 였 미국 대 조선 핵압살 소동 전후 오늘 끊임없이 계속 공화국 핵선제공격 대상 확정 미국 대 조선 침략 계획 핵선제 타격 형 부단히 완성 실행 핵전쟁 연습 해 마다 광란 벌리 오 지금 미국 남조선 괴뢰 함께 벌리 을지 프리덤 가디언 합동 군사 연습 역시 핵선제 공격 계획 작전 계획 위험 극도 달하 민족 나라 크 우려 자아내 다 입 핵선제 불 사용 떠들 실천 을지 프리덤 가디언 핵선제 공격 형 전쟁 소동 공공연히 벌리 놓 평화 안정 파괴 바로 이것 미국 정체 세계 비난 저주 보내 너무 응당 엄중 미국 이러 핵전쟁 전략 앞장서 추종 박근혜 역도 추태 지나 세기 일본 인민 당하 핵참화 동족 머리 우 남 먼저 들씌우 못 안달 아 박근혜 패 당 이야말로 민족사 둘 최악 반역 무리 평화 안정 파괴 꾀하 핵전쟁 사환 군 이런 핵미치광이 민족 장장 수십 세월 핵전쟁 위험 속 살 오 으며 평화 안정 엄중히 위협 당하 미제 남조선 괴뢰 핵전쟁 광 존재 한 조선반도 긴장 완화 나 안전 보장 세계 평화 생각 오 겨레 미국 남조선 괴뢰 무모 핵전쟁 소동 짓 부시 버리 성전 더욱 과감히 떨치 나서 국제 사회 핵전쟁 광신자 기만 책동 각성 있 공화국 조선반도 평화 수호 안정 수호 보검 자위 핵무력 부단히 강화 나가 끝,shield
58,평양 일 발 조선중앙통신 핵전쟁 괴수 하수인 공모 결탁 산물 개최 서울 핵안전 수뇌 자 회의 국제 사회 배격 받 미국 핵전초 기지 세계 최대 핵화약고 남조선 핵안전 을 론 ᆫ다는 어불성설 인류 한결같이 갈망 핵무기 세계 조선반도 비핵 떠나 절대로 생각 미국 남조선 역적 도배 의하 조선반도 세계 어느 보다 핵전쟁 위험 짙 드리우 미국 지나 세기 년대 오늘 남조선 세계 일 위험 핵무기고 전변 시키 장기 공화국 핵선제 공격 끈질기 시도 오 그러나 미국 남조선 괴뢰 마치 조선반도 핵문제 공화국 핵보유 산 생 되 으며 따라서 핵무기 포기 자동 해결 그릇 여론 돌리 오 핵문제 본질 외 곡 무지 표현 조선반도 핵문제 조미 사이 적대 관계 산 생 문제 적대 관계 속 론의 문제 서로 핵무기 맞 겨냥 상태 누구 발자국 라도 먼저 움직이 ᆫ다는 양보 의미 그것 곧 자멸 이어지 세계 만큼 핵위협 직접 오래 동안 당하 나라 특히 미국 핵선제공격 대상 포함 시키 핵태세 보고서 발표 남조선 핵전쟁 발원지 만들 ᆷ 으로써 민족 항시 핵위협 속 살 나라 자위 핵억제력 갖추 당당 핵보유국 지위 차지 ᆷ 으로써 조선반도 핵불 균형 상태 끝장 나 였 조선반도 핵전쟁 방지 동북아시아 평화 수호 담보 마련 였 조선반도 비핵 문제 론의 자면 일방 타방 핵위협 실제 제거 여야 미국 괴뢰 패 당 회의 앞두 남조선 옹근 하나 핵전쟁 치르 남 방대 최신 핵전쟁 장비 동원 키 리졸브 독수리 합동 군사 연습 강행 려 핵위협 명백 실례 핵안전 수뇌 자 회의 기회 파산 직면 북 핵위협 론 바람 불어넣 북침 핵전쟁 책동 합리 려는 오산 다 핵교 란 자 정체 절대로 가리우 끝,shield
2098,평양 일 발 조선중앙통신 일부 로동신문 론 평원 글 조선반도 비핵 전도 미국 태도 달리 싣 전문 다음 조선반도 비핵 자 회담 재개 문제 일정 오르 유관 국 속 관련 론의 벌어지 세계 여론 여기 주목 돌리 국제 사회 계 유관 국 성실 건전 립 장 태도 가지 좌절 실패 공전 거듭 오 자 회담 하루 빨리 재개 조선반도 핵문제 해결 전환 국면 열 놓 동북아시아 세계 공고 평화 보장 유리 환경 마련 기대 하지만 미국 들려오 대 조선 핵공격 계획 관련 소식 조선반도 핵문제 해결 어둡 그림자 던지 최근 미국 AP 통신 입수 비밀 해제 미 군사 계획 의하 미국 지나 세기 년대 지금 공화국 핵선제 공격 야망 추구 오 미국 조선 전쟁 도발 직후 년 중순 핵공격 가하 려고 기도 그해 월 미국 대통령 트루맨 기자 회견 시종 원자 폭탄 사용 적극 검토 으며 미 극동 군 사령관 맥아더 조선 중국 접경 원자 폭탄 개 투하 계획 실토 년 월 미 합동 참모 본부 조선 전선 패배 만회 원자 폭탄 보복 공격 가하 도록 명령 미 공군 B 전략 폭격기 평양 상공 원자 폭탄 투하 시험 비행 미 국방성 년 초 공화국 새롭 공세 검토 과정 최단 기간 내 승리 원자 폭탄 사용 정부 건의 이것 미국 지나 조선 전쟁 시기 벌써 여러 차례 걸치 공화국 핵공격 기도 미국 대 조선 핵위협 핵공격 흉계 전후 보다 집요 로골 추진 공개 비밀문서 의하 조선 정전 협정 체결 직후 년 중순 미 전략 공군 사령부 조선 중국 대량 원자 폭탄 공중 투하 작전 계획 짜 놓 시기 미륙해 공군 저마다 공화국 핵타격 주도 역할 려고 광분 년 조선 동해 상공 미 간첩 비행기 EC 격추 미국 분 내 북조선 비행장 타격 있 미 공군 핵전 술기 비상 출격 대기 상태 유지 이번 드러나 미국 대 조선 핵공격 기도 지나가 력사 사실 스치 보내 못 올해 미 국방 장관 게이쯔 핵태세 검토 보고서 발표 핵선제 공격 가능 배제 는다는 념두 두 모든 선택 안 탁 우에 있 공언 모든 사실 미국 지나 세기 년대 오늘 장기 공화국 핵선제 공격 끈질기 시도 오 뚜렷이 립 증 미국 객관 증거 앞 어떤 변명 여 미국 변함없 대조 서 핵선제 공격 야망 두 지금 미국 표방 오 조선반도 비핵 자 회담 립 장 심히 의문 시 국제 핵위협 핵전쟁 위험 가장 크 조선반도 비 핵세계 비 핵관건 고리 ᆫ다고 있 다시 인류 한결같이 갈망 핵무기 세계 조선반도 비핵 떠나 절대로 생각 문제 조선반도 비핵 자 회담 교착 상태 빠지 헤여나 못하 관련 일부 마치 책임 처럼 그릇 여론 돌리 로 거 조선반도 핵문제 공화국 핵보유 산 생 되 으며 따라서 핵무기 포기 조선반도 핵문제 자동 해결 이것 조선반도 핵문제 본질 모르 무식 오 심히 잘못 견해 세계 조선 민족 만큼 핵위협 직접 오래 동안 당하 오 민족 이미 저 차 세계 대전 말기 바다 건너 일어나 끔찍 핵참화 직접 목격 체험 인민 미국 조선 전쟁 시기 감행 원자탄 공갈 그대로 무시무시 악몽 였 누구 든지 적대국 전략 폭격기 자기 나라 수도 상공 핵공격 시험 비행 진행 상상 보 미국 핵폭탄 일본 히로시마 나가사끼 수십만 무참히 살해 지 년 후 민족 그러하 몸서리치 악몽 강요 당하 당시 악명 높 미 극동 군 사령관 맥아더 조선 북부 동해 로부터 서해 이르 방사능 복도 지대 형성 지대 안 년 혹은 동안 생명체 소생 못하 라고 거리낌 없이 폭언 미국 무모 대조 서 핵공갈 선제 공격 위험 이렇 수십 동안 지속 존재 오 으며 날로 위험 엄중 커지 민족 전멸 눈 펀히 뜨 속수무책 가만히 나라 과연 세상 어디 있 는가 핵억제력 보유 미국 핵선제공격 막 꾸준 노력 끝 찾 최선 선택 정당방위 조치 남조선 미국 핵기지 책동 북침 핵전쟁 책동 반대 조선반도 비 핵지대 평화 지대 만들 꾸준히 노력 오 공화국 년대 말 아시아 원자 무기 평화 지대 창설 데 발기 년대 초 동북아시아 비 핵지대 창설 안 내놓 으며 조선반도 비 핵지대 만드 데 제안 또한 조선반도 핵전쟁 위험 가시 자 회담 개최 제의 으며 정부 성명 핵무기 시험 생산 저장 반입 으며 외국 핵기지 포함 모든 군사 기지 허용 뿐 외국 핵무기 령토 령공 령해 통과 허용 엄숙 선언 공화국 미국 핵위협 제거 데 도움 리라는 기대 로부터 출발 핵무기 전파 방지 조약 가입 미국 핵시험 전쟁 팀 스피리트 합동 군사 연습 중지 약속 데 핵무기 전파 방지 조약 해당 조항 준하 국제원자력기구 비 정기 사찰 여러 차례 나 받아들이 방조 주 그러나 미국 조선반도 비 핵지대 창설 모든 노력 외면 핵위협 더욱 가증 시키 오 미국 무슨 핵개발 의혹 운운 예민 군사 대상 노리 특별 사찰 결의 조작 내 미국 이미 중지 팀 스피리트 합동 군사 연습 재개 특별 사찰 강요 려고 이라크 사태 강제 사찰 강도 본질 적라라 드러나 미국 사찰 미명하 이라크 대통령 궁 전 뒤지 대량 살 륙 무기 정보 조작 군사 공격 구실 삼 오늘 오 이라크 대량 살 륙 무기 정보 허위 날조 밝히 나라 망하 민족 피바다 잠기 후 그것 따지 댔자 도대체 무엇 필요 ᆫ가 국제 조약 미국 전횡 막아내 못 으며 오히려 미국 강권 합리 도구 악용 명백 이런 조건 나라 민족 존엄 안전 수호 결단코 자주 권 발동 공화국 핵무기 전파 방지 조약 해당 조항 나라 자주 권 안전 수호 핵무기 전파 방지 조약 탈퇴 시기적절 선택 천 백 번 정당하 자주 권 행사 첨예 정세 속 공화국 대화 협상 조선반도 핵문제 해결 노력 중단 성의 아량 의하 년대 조선반도 핵문제 해결 조미 기본 합의문 채택 으나 호전 부쉬 행정부 집권 미국 일방 합의문 파기 협상 완전히 차단 짓 새 세기 들어오 부쉬 행정부 악의 축 지명 특히 미국 핵선제공격 대상 포함 시키 핵태세 보고서 발표 ᆷ 으로써 민족 극히 엄중 핵위협 직면 였 나라 민족 운명 안전 경각 이르 극심 사태 하여금 강력히 대응 있 최대한 해결책 긴절히 요구 핵핵 이것 유일 선택 였 나라 자위 핵억제력 갖추 당당 핵보유국 지위 차지 ᆷ 으로써 조선반도 핵불 균형 상태 끝장 나 였 으며 미국 대 조선 핵위협 무 맥 힘 균형 보장 였 핵보유 조선반도 핵전쟁 방지 동북아시아 평화 수호 담보 마련 였 이것 핵보유 조치 정당 실천 의의 확증 ᆫ다 경험 적 핵몽둥이 자위 핵억제력 견제 외 다른 대안 으며 이것 이야말로 적 핵위협 공갈 나라 민족 안전 최 고리 익 지키 근본 방도 웅변 보이 지금 조선반도 핵문제 해결 못하 미국 전횡 패권주의 사로잡히 핵합의 일방 뒤집어엎 대 조선 적대 시 정책 핵전쟁 책동 집요 추구 오 데 기인 미국 핵무기 위협 조미 사이 신뢰 조성 여 쌍방 관계 정상 더라면 조선반도 핵문제 이미 전 해결 외교관 출신 군축 조선 문제 다루 일본 캐논 국제 연구소 미네 요시끼 미국 핵공격 선택 북조선 핵무기 개발 획득 보유 구실 주 사실 북조선 국가 생존 위협 당하 믿 자주 나라 안전 보장 한 핵무기 포기 라고 분석 조선반도 공고하 평화 체제 수립 비핵 실현 려는 립장 불변 조선반도 비핵 자면 외세 핵위협 실제 제거 여야 ᆫ다 이것 문제 해결 근본 열쇠 공화국 안전 평화 핵정책 실시 조선반도 세계 비 핵일관 노력 려는 공화국 립 장 확고부동 자 회담 재개 준비 가 여 하지만 미국 비롯 일부 유관 국 그런 준비 가 여 이런 실정 서두르 자 회담 재개 인내 있 계속 노력 나가 미국 대 조선 핵위협 제거 떠나 조선반도 비핵 무 의미 언제 가 어도 실현 불 가능 미국 이것 똑바로 인식 핵선제 공격 야망 버리 조선반도 비핵 자 회담 재개 성실히 림 자 회담 운명 조선반도 비핵 전도 전적 미국 태도 달리 끝,shield
5772,평양 일 발 조선중앙통신 일부 로동신문 개인 필명 론설 조선반도 영원히 전쟁 모르 공고하 평화 지대 만들 평화 롭 환경 민족 끼리 힘 합치 조국 통일 이룩 조성 정세 절박하 요구 라고 강조 론설 조선반도 평화 안정 보장 문제 조선 민족 자신 생존 조국 통일 관련 중대사 라고 다음 같이 지적 미국 잔악 무도 핵위협 공갈 로부터 조선반도 평화 민족 안전 철저히 수호 평화 통일 이룩 핵억제력 부단히 강화 나가 부여 정정당당 권리 행사 로서 누구 시비 거리 제국주의 침략 세력 군사 강권 휘두르 다른 나라 민족 전쟁 재난 서슴없이 강요 오늘 세계 평화 보장 민족 자주 권 생존 권 지키 평화 통일 길 열 나가 유일 방도 자체 강력 군사 억제력 마련 그것 백방 강화 나가 다 지금 미국 반 공화국 고립 압살 책동 더욱 열 올리 미국 어떤 도발 책동 군대 인민 절대로 놀래 우 ᆯ 으며 그것 오히려 자위 핵억제력 강화 길 더욱 떠밀 결과 밖에 가져오 공화국 평화 수호 기치 높이 적대 세력 도전 단호히 짓 부시 민족 자주권 안녕 굳건히 지키 조국 자주 평화 통일 이룩 투쟁 더욱 줄기차 벌리 나가 라고 론설 강조 끝,shield
2422,평양 일 발 조선중앙통신 조선민주주의인민공화국 외무성 대변인 미국 전략 잠수함 탄도탄 수중 시험 발사 걸 들 반 공화국 압박 소동 벌리 관련 일 조선중앙통신사 기자 제기 질문 다음 같이 대답 이번 국방 과학 기술자 안 오 전략 잠수함 탄도탄 수중 시험 발사 대 성공 주체 조선 강력 핵공격 또 다른 수단 마련 력사 사변 으로서 미국 가증 핵전쟁 위협 으로부터 나라 민족 자주 권 생존 권 수호 정정당당하 자위 권 행사 그러나 미국 추종 세력 탄도탄 수중 시험 발사 유엔 안전 보장 리 사회 결의 위반 이며 국제 정세 불 안정 만들 ᆫ다는 궤변 늘어놓 미국 또다시 유엔 안전 보장 리 사회 내세우 탄도미싸 활동 세계 긴장 고조 시키 행위 로 ᆫ다느니 규탄 ᆫ다느니 공보 문 조작 내 미국 악랄 반 공화국 책동 편승 유엔 안전 보장 리 사회 모든 결의 단호히 전면 배격 으며 핵무력 중추 자위 군사력 조선 반도 평화 굳건히 수호 나가 조선반도 평화 안전 전략 핵잠수함 포함 모든 핵타격 수단 총동원 겨냥 핵전쟁 책동 광분 미국 의하 파괴 미국 대 조선 적대 시 정책 핵위협 집요 매이 달리 긴장 극도 격 시키 오늘 강력 핵억제력 힘 균형 보장 조선반도 열 핵전쟁 발발 막 있 유일 방도 그렇 음 불구 전략 잠수함 탄도탄 수중 시험 발사 비롯하 핵무력 강화 국제 평화 안전 위협 몰아붙이 완전히 거꾸로 론리 로서 조선 반도 무력 충돌 전쟁 위험 증대 시키 뿐 미국 극단 적대 시 정책 핵위협 공갈 책동 계속 매이 달리 ᆯ수록 핵공격 능력 끊임없 비약 발전 누구 뭐 라고 든 핵핵 맞서 조선로동당 전략 기도 핵무력 강화 발걸음 더욱 다그치 나가 끝,shield
2202,평양 일 발 조선중앙통신 일부 민주조선 반미 반전 평화 투쟁 현실 요구 제목 다음 개인 필명 론평 싣 최근 미 행정부 고위 인물 입 벌리 공화국 전쟁 억제력 강화 조치 시비 조선반도 비 핵ᆫ다고 력설 주장 쥐이 짜 공화국 조선반도 비핵 실현 못하 이것 도적 매 들 격 알리 바 같이 핵무기 일 먼저 만들 내 미국 그것 실전 써먹 미국 다른 나라 에 핵위협 공갈 들이대 미국 미국 호 전광 지나 세기 년대 조선 전쟁 핵무기 사용 모의 한두 번 실제로 미국 전후 조선 정전 협정 위반 남조선 숱하 핵무기 반입 그것 어느 정도 ᆫ가 년대 초 중성자탄 남조선 끌어들이 데 서 잘 아 있 건물 파괴 생명체 소멸 중성자탄 개발 당시 악마 무기 불리우 여론 강력 항의 규탄 미국 나토 성원 국 각종 핵무기 전개 중성자탄 배치 못 미국 바로 악마 무기 남조선 몰래 전개 후 랜스 미싸일 부대 실전 배치 미리 공표 전 월이 랜스 미싸일 중성자탄 운반 미싸 랜스 미싸일 부대 실전 배치 조선 반도 새 전쟁 일으키 악마 무기 사용 려는 흉계 산물 였 미국 이러 핵전쟁 도발 책동 말미암 년대 중엽 벌써 천 여 개 각종 핵무기 전개 남조선 면적 비하 핵무기 수 제일 많 극동 최대 핵화약고 전변 제반 사실 조선반도 비핵 가로막 장본인 과연 누구 ᆫ가 확증 미국 조선반도 비핵 실현 못하 민족 항시 핵전쟁 위협 받 온 세계 공인 따라서 미국 조선반도 비핵 원하 다면 남조선 미군 핵무기 끌어내 가 대 조선 적대 시 정책 철회 그런데 그렇 대신 오히려 저 침략 위협 대처 민족 안전 지키 자위 조치 취하 공화국 걸 들 비핵 운운 으니 얼마나 철면피 ᆫ가 언행 불 일치 미국 고질 악습 지금 미국 호 전광 조선반도 비핵 운운 정당방위 공화국 핵억제력 보유 구실 핵전쟁 책동 더욱더 박차 가하 유사시 전술 핵무기 뿐 전략 핵무기 남조선 끌어들이 려 같이 미국 핵야망 예 나 지금 이나 조금 변하 으며 날 가 ᆯ수록 더욱더 위험 그러나 힘 전 조선 집어삼키 려는 미국 침략 야망 절대로 실현 미국 대 조선 적대 시 정책 바꾸 남조선 모든 핵전쟁 장비 걷 가지 지체 없이 물러가 미국 의하 핵전쟁 위험 날로 증대 오늘 현실 민족 반 미 반전 평화 투쟁 더욱 힘 있 벌리 요구 조선반도 평화 수호 주인 민족 다 조선 반도 새 전쟁 핵전쟁 터지 피해 남 보다 먼저 입 민족 고 전쟁 방지 평화 수호 투쟁 덕 입 다르 ᆷ 민족 다 어떤 외세 민족 만큼 조선반도 평화 사활 리 관계 가지 으며 또 민족 대신 평화 지키 북 남 해외 온 겨레 민족 끼리 기치 밑 미국 핵전쟁 도발 책동 분쇄 반 미 반전 평화 투쟁 같이 떨치 나서 ᆫ다 바로 여기 미국 핵전쟁 도발 책동 저지 파탄 시키 조선반도 평화 수호 민족 안전 지키 길 있 그렇 남녘 해외 각 계층 동포 거족 반 미 반전 평화 투쟁 힘 전개 핵전쟁 근원 미제 침략군 핵무기 철거 시키 북침 전쟁 무력 증강 군사연습 반대 배격 미국 추종 호전 세력 반 공화국 대결 책동 단호히 짓 부시 버리 투쟁 보다 강화 다 끝,shield
716,평양 일 발 조선중앙통신 일부 로동신문 개인 필명 론설 최근 미국 조선 전쟁 시기 조선 인민 반대 핵무기 사용 려고 여러 번 시도 데 까 밝히 미국 저 일으키 조선 침략 전쟁 궁지 빠지 자 조선반도 가로지르 플루토 니 움 핵페 기물 비롯 대량 방사 물질 살포 누구 접근 무 생명 지대 형성 려고 획책 사실 미련 방 수사국 월 보고서 내용 공개 ᆷ 으로써 밝혀지 론설 조선 전쟁 끝나 후 미국 남조선 괴뢰 함께 공화국 반대 군사 도발 북침 핵전쟁 연습 끊임없이 벌리 놓 으면서 핵광기 부리 오 데 폭로 미제 저 핵무기 사용 조선 전쟁 참패 당하 공공연히 떠벌이 전후 남조선 주변 핵무기 대대적 끌어들이 였 오늘 조선반도 미국 일본 히로시마 나가사끼 원자탄 투하 이래 다음번 핵타격 지 선정 여 계획 언제 한번 변경 적 가장 위험 공화국 침략 미국 핵전쟁 도발 책동 년 남조선 괴뢰 야합 해마다 벌리 놓 팀 스피리트 합동 군사 연습 더욱 로골화되였다 력사 사실 조선반도 진짜 핵위협 가해자 미국 피해자 공화국 웅변 립증 론설 미국 대 조선 핵위협 강화 임의 시각 핵선제 공격 가하 려 데 대응 조선 핵억제력 강화 지극히 당연 자위 조치 라고 주장 끝,shield
399,평양 일 발 조선중앙통신 일부 로동신문 의 간판 달 핵선제 공격 준비 제목 다음 개인 필명 론평 싣 미국 나라 겨냥 군사 공격 준비 적극 다그치 지금 부쉬 강경 보수 세력 무슨 안보 방위 간판 밑 미싸 일 방위 체계 수립 핵무기 현대 적극 추진 보도 처럼 얼마 전 미국 미싸일 방위 계획 테두리 내 올해 말 기 요격미싸 배비 ᆫ다고 밝히 보다 앞서 미국 알라스카 추가 기 지하 발사 요격 미 싸 배비 한편 올해 캘리포니아 훈련 용 탄두 소멸 요격미싸 발사 시험 진행 일본 공동 미싸 일 방위 체계 창설 필요 대륙 간 탄도 미 싸이 발사 조기 경보 탐지기 일본 전개 려 미국 핵시험 계속 강행 실시 최근 진행 핵시험 비롯하 현 부쉬 행정부 출현 후 미국 차례 림 계 전핵 시험 감행 미국 이러 책동 세계 평화 안전 커다랗 위협 인민 불안 자아내 세계 정당 평가 처럼 미 호전 세력 누구 군사 위협 떠들 황당 구실 다 오늘 세계 미국 위협 나라 으며 실지로 미국 누구 로부터 안보 위협 당하 미호 전 세력 들 나오 누구 위협 으로부터 자국 방위 본질 반제 자주 나라 제거 세계 군사 패권 쥐 침략 론 부쉬호 전 세력 발광 다그치 미싸 일 방위 체계 수립 핵무기 현대 책동 바로 이것 미 호전 세력 강력 미싸 공격 체계 확립 함께 경량 새롭 핵무기 만들 내 여 임의 시각 다른 나라 핵선제공격 방법 저 세계 지배 전략 실현 려 여기 미국 기본 공격 대상 삼 다르 ᆷ 나라 부쉬 정권 나라 악 축 핵선제공격 대상 지명 핵나라 선제 타격 전쟁 선언 이나 다름없 미국 림 계 전핵 시험 계속 핵무기 현대 다그치 나라 지형 조건 맞 새롭 핵무기 만들 내 여 임의 시각 나라 핵공격 사실 이러 ᆷ 불구 미국 누구 위협 운운 미싸 방위 체계 수립 핵무기 현대 책동 합리 려는 도적 매 들 격 세계 우려 처럼 오늘 조선반도 핵전쟁 냐 평화 냐 첨예 정세 속 나라 핵억제력 강화 조치 조성 정세 대처 자주 권 수호 정당 조치 평화 옹호 투쟁 프랑스 국제 전략 연구소 조선 핵보유 미국 적대 시 정책 산물 라고 밝히 처럼 나라 자위 군사력 강화 는다면 조선반도 핵전쟁 막 으며 평화 유지 그런데 미국 정당 조치 문제 시 나라 군사 위협 공갈 책동 더욱 악랄 감행 나서 부쉬 세력 지금 처럼 대조 선 적대 시 정책 광분 ᆫ다면 나라 대처 자위 핵억제력 더욱 강화 길 나가 대화 대화 전쟁 전쟁 대답 인민 대응 방식 나라 핵무기 보유 철두철미 자위 평화 수호 위력 방패 미국 나라 자위 핵억제력 강화 조치 저 침략 목적 실현 공간 리용 말 미국 저 불순 정치 군사 목적 이루 갖은 험담 늘어놓 으며 공화국 걸 들 나라 그것 는다 미국 대조 서 침략 정책 집요 추구 이상 나라 대처 방위력 백방 다지 나가 정정당당하 미호 전 세력 공화국 해치 려고 침략 칼 벼리 나라 자위 핵억제력 강화 조치 어쩌고저쩌고 남 억누르 지배 는데 습관 호전 광 어리석 광대 극 지나 는다 남 잡이 저 잡 ᆫ다는 있 미국 저 침략 정책 강화 가져오 후과 심사숙고 분별 있 처신 좋 다 끝,shield
3986,평양 일 발 조선중앙통신 일부 로동신문 개인 필명 론설 미국 남조선 호전 광 공화국 거듭 경고 내외 여론 규탄 불구 을지 프리덤 가디언 합동 군사 연습 강행 려 데 규탄 불 불 로써 다스리 추호 달리 공화국 대응 방식 라고 론설 지적 자위 군사 훈련 년례화 정례 나라 민족 운명 수호 공화국 정정당당 권리 행사 로서 누구 시비 주장 론설 미국 남조선 괴뢰 호전 광 공화국 핵위협 공갈 제재 끊임없 무력 증강 북침 불장난 소동 저 짓 다 군대 정상 군사 훈련 어떻 나 가로막 보 려고 필사 발악 다음 같이 강조 내외 호전 광 도발 북침 합동 군사 연습 책동 날로 엄중 조건 대처 자위 군사 훈련 년례화 정례 전쟁 억제력 부단히 강화 나라 방위력 백방 다지 나가 누구 가로막 미국 괴뢰 호전 광 거듭 경고 무시 을지 프리덤 가디언 핵전쟁 연습 강행 려는 이야말로 평화 수호 북남 관계 개선 려는 성의 있 노력 악랄 도전 핵핵 미싸 미싸 일로 북침 전쟁 연습 년례화 정례 정의 조국 통일 대전 군사 훈련 년례화 정례 단호히 맞서 나가 선언 절대로 빈말 만일 조선반도 핵전쟁 불꽃 튀 ᆫ다면 포탄 한발 맞 적 미국 본토 결코 무사 끝,shield
